"Plot Title: crab"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20156933, SEN S/N: 20156933)","Intensity, Lux (LGR S/N: 20156933, SEN S/N: 20156933)","Coupler Attached (LGR S/N: 20156933)","Host Connected (LGR S/N: 20156933)","Stopped (LGR S/N: 20156933)","End Of File (LGR S/N: 20156933)"
1214,05/05/18 06:10:00 PM,24.641,0.0,,,,
1215,05/05/18 06:20:00 PM,24.641,0.0,,,,
1216,05/05/18 06:30:00 PM,24.738,0.0,,,,
1217,05/05/18 06:40:00 PM,24.738,0.0,,,,
1218,05/05/18 06:50:00 PM,24.835,0.0,,,,
1219,05/05/18 07:00:00 PM,24.835,0.0,,,,
1220,05/05/18 07:10:00 PM,24.835,0.0,,,,
1221,05/05/18 07:20:00 PM,24.835,0.0,,,,
1222,05/05/18 07:30:00 PM,24.835,0.0,,,,
1223,05/05/18 07:40:00 PM,24.738,0.0,,,,
1224,05/05/18 07:50:00 PM,24.835,0.0,,,,
1225,05/05/18 08:00:00 PM,24.835,0.0,,,,
1226,05/05/18 08:10:00 PM,24.835,0.0,,,,
1227,05/05/18 08:20:00 PM,24.738,0.0,,,,
1228,05/05/18 08:30:00 PM,24.835,0.0,,,,
1229,05/05/18 08:40:00 PM,24.835,0.0,,,,
1230,05/05/18 08:50:00 PM,24.835,0.0,,,,
1231,05/05/18 09:00:00 PM,24.931,0.0,,,,
1232,05/05/18 09:10:00 PM,24.931,0.0,,,,
1233,05/05/18 09:20:00 PM,25.028,0.0,,,,
1234,05/05/18 09:30:00 PM,25.028,0.0,,,,
1235,05/05/18 09:40:00 PM,25.028,0.0,,,,
1236,05/05/18 09:50:00 PM,25.028,0.0,,,,
1237,05/05/18 10:00:00 PM,25.125,0.0,,,,
1238,05/05/18 10:10:00 PM,25.028,0.0,,,,
1239,05/05/18 10:20:00 PM,25.125,0.0,,,,
1240,05/05/18 10:30:00 PM,25.125,0.0,,,,
1241,05/05/18 10:40:00 PM,25.222,0.0,,,,
1242,05/05/18 10:50:00 PM,25.222,0.0,,,,
1243,05/05/18 11:00:00 PM,25.222,0.0,,,,
1244,05/05/18 11:10:00 PM,25.222,0.0,,,,
1245,05/05/18 11:20:00 PM,25.125,0.0,,,,
1246,05/05/18 11:30:00 PM,25.125,0.0,,,,
1247,05/05/18 11:40:00 PM,25.125,0.0,,,,
1248,05/05/18 11:50:00 PM,25.125,0.0,,,,
1249,05/06/18 12:00:00 AM,25.125,0.0,,,,
1250,05/06/18 12:10:00 AM,24.931,0.0,,,,
1251,05/06/18 12:20:00 AM,24.738,0.0,,,,
1252,05/06/18 12:30:00 AM,24.641,0.0,,,,
1253,05/06/18 12:40:00 AM,24.448,0.0,,,,
1254,05/06/18 12:50:00 AM,24.351,0.0,,,,
1255,05/06/18 01:00:00 AM,24.158,0.0,,,,
1256,05/06/18 01:10:00 AM,24.062,0.0,,,,
1257,05/06/18 01:20:00 AM,23.966,0.0,,,,
1258,05/06/18 01:30:00 AM,23.773,0.0,,,,
1259,05/06/18 01:40:00 AM,23.677,0.0,,,,
1260,05/06/18 01:50:00 AM,23.581,0.0,,,,
1261,05/06/18 02:00:00 AM,23.388,0.0,,,,
1262,05/06/18 02:10:00 AM,23.292,0.0,,,,
1263,05/06/18 02:20:00 AM,23.196,0.0,,,,
1264,05/06/18 02:30:00 AM,23.004,0.0,,,,
1265,05/06/18 02:40:00 AM,22.908,0.0,,,,
1266,05/06/18 02:50:00 AM,22.812,0.0,,,,
1267,05/06/18 03:00:00 AM,22.621,0.0,,,,
1268,05/06/18 03:10:00 AM,22.525,0.0,,,,
1269,05/06/18 03:20:00 AM,22.429,0.0,,,,
1270,05/06/18 03:30:00 AM,22.238,0.0,,,,
1271,05/06/18 03:40:00 AM,22.142,0.0,,,,
1272,05/06/18 03:50:00 AM,22.046,0.0,,,,
1273,05/06/18 04:00:00 AM,21.855,0.0,,,,
1274,05/06/18 04:10:00 AM,21.760,0.0,,,,
1275,05/06/18 04:20:00 AM,21.664,0.0,,,,
1276,05/06/18 04:30:00 AM,21.473,0.0,,,,
1277,05/06/18 04:40:00 AM,21.378,0.0,,,,
1278,05/06/18 04:50:00 AM,21.187,0.0,,,,
1279,05/06/18 05:00:00 AM,21.091,0.0,,,,
1280,05/06/18 05:10:00 AM,20.996,0.0,,,,
1281,05/06/18 05:20:00 AM,20.805,0.0,,,,
1282,05/06/18 05:30:00 AM,20.710,0.0,,,,
1283,05/06/18 05:40:00 AM,20.615,0.0,,,,
1284,05/06/18 05:50:00 AM,20.519,0.0,,,,
1285,05/06/18 06:00:00 AM,20.424,0.0,,,,
1286,05/06/18 06:10:00 AM,20.329,0.0,,,,
1287,05/06/18 06:20:00 AM,20.234,0.0,,,,
1288,05/06/18 06:30:00 AM,20.138,0.0,,,,
1289,05/06/18 06:40:00 AM,20.043,0.0,,,,
1290,05/06/18 06:50:00 AM,19.948,10.8,,,,
1291,05/06/18 07:00:00 AM,19.948,10.8,,,,
1292,05/06/18 07:10:00 AM,19.948,75.3,,,,
1293,05/06/18 07:20:00 AM,20.043,21.5,,,,
1294,05/06/18 07:30:00 AM,20.138,43.1,,,,
1295,05/06/18 07:40:00 AM,20.329,64.6,,,,
1296,05/06/18 07:50:00 AM,20.710,75.3,,,,
1297,05/06/18 08:00:00 AM,21.187,21.5,,,,
1298,05/06/18 08:10:00 AM,21.282,0.0,,,,
1299,05/06/18 08:20:00 AM,21.473,0.0,,,,
1300,05/06/18 08:30:00 AM,21.664,10.8,,,,
1301,05/06/18 08:40:00 AM,21.951,53.8,,,,
1302,05/06/18 08:50:00 AM,22.142,21.5,,,,
1303,05/06/18 09:00:00 AM,22.333,139.9,,,,
1304,05/06/18 09:10:00 AM,23.677,161.5,,,,
1305,05/06/18 09:20:00 AM,23.677,75.3,,,,
1306,05/06/18 09:30:00 AM,25.222,1722.2,,,,
1307,05/06/18 09:39:01 AM,,,Logged,Logged,,
1308,05/06/18 09:39:07 AM,,,,,Logged,Logged
