"Plot Title: Zebra"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20156927, SEN S/N: 20156927)","Intensity, Lux (LGR S/N: 20156927, SEN S/N: 20156927)","Host Connected (LGR S/N: 20156927)","Coupler Attached (LGR S/N: 20156927)","Coupler Detached (LGR S/N: 20156927)","Stopped (LGR S/N: 20156927)","End Of File (LGR S/N: 20156927)"
2010,05/04/18 06:50:00 AM,16.618,0.0,,,,,
2011,05/04/18 07:00:00 AM,16.618,0.0,,,,,
2012,05/04/18 07:10:00 AM,16.618,0.0,,,,,
2013,05/04/18 07:20:00 AM,16.618,0.0,,,,,
2014,05/04/18 07:30:00 AM,16.618,0.0,,,,,
2015,05/04/18 07:40:00 AM,16.713,0.0,,,,,
2016,05/04/18 07:50:00 AM,16.808,0.0,,,,,
2017,05/04/18 08:00:00 AM,16.999,0.0,,,,,
2018,05/04/18 08:10:00 AM,17.189,0.0,,,,,
2019,05/04/18 08:20:00 AM,17.284,0.0,,,,,
2020,05/04/18 08:30:00 AM,17.475,0.0,,,,,
2021,05/04/18 08:40:00 AM,17.665,0.0,,,,,
2022,05/04/18 08:50:00 AM,17.760,0.0,,,,,
2023,05/04/18 09:00:00 AM,17.855,0.0,,,,,
2024,05/04/18 09:10:00 AM,18.140,172.2,,,,,
2025,05/04/18 09:20:00 AM,18.426,570.5,,,,,
2026,05/04/18 09:30:00 AM,18.426,0.0,,,,,
2027,05/04/18 09:40:00 AM,18.331,0.0,,,,,
2028,05/04/18 09:50:00 AM,18.331,0.0,,,,,
2029,05/04/18 10:00:00 AM,18.331,0.0,,,,,
2030,05/04/18 10:10:00 AM,18.331,0.0,,,,,
2031,05/04/18 10:20:00 AM,18.426,0.0,,,,,
2032,05/04/18 10:30:00 AM,18.426,0.0,,,,,
2033,05/04/18 10:40:00 AM,18.426,0.0,,,,,
2034,05/04/18 10:50:00 AM,18.426,0.0,,,,,
2035,05/04/18 11:00:00 AM,18.521,0.0,,,,,
2036,05/04/18 11:10:00 AM,18.521,0.0,,,,,
2037,05/04/18 11:20:00 AM,18.521,0.0,,,,,
2038,05/04/18 11:30:00 AM,18.521,0.0,,,,,
2039,05/04/18 11:40:00 AM,18.616,0.0,,,,,
2040,05/04/18 11:50:00 AM,18.616,0.0,,,,,
2041,05/04/18 12:00:00 PM,18.616,0.0,,,,,
2042,05/04/18 12:10:00 PM,18.711,0.0,,,,,
2043,05/04/18 12:20:00 PM,18.711,0.0,,,,,
2044,05/04/18 12:30:00 PM,18.711,0.0,,,,,
2045,05/04/18 12:40:00 PM,18.711,0.0,,,,,
2046,05/04/18 12:50:00 PM,18.806,0.0,,,,,
2047,05/04/18 01:00:00 PM,18.806,0.0,,,,,
2048,05/04/18 01:10:00 PM,18.806,0.0,,,,,
2049,05/04/18 01:20:00 PM,18.901,0.0,,,,,
2050,05/04/18 01:30:00 PM,18.901,0.0,,,,,
2051,05/04/18 01:40:00 PM,18.901,0.0,,,,,
2052,05/04/18 01:50:00 PM,18.901,0.0,,,,,
2053,05/04/18 02:00:00 PM,18.901,0.0,,,,,
2054,05/04/18 02:10:00 PM,18.996,0.0,,,,,
2055,05/04/18 02:20:00 PM,18.996,0.0,,,,,
2056,05/04/18 02:30:00 PM,18.996,0.0,,,,,
2057,05/04/18 02:40:00 PM,18.996,0.0,,,,,
2058,05/04/18 02:50:00 PM,18.996,0.0,,,,,
2059,05/04/18 03:00:00 PM,19.092,0.0,,,,,
2060,05/04/18 03:10:00 PM,19.092,0.0,,,,,
2061,05/04/18 03:20:00 PM,19.092,0.0,,,,,
2062,05/04/18 03:30:00 PM,19.092,0.0,,,,,
2063,05/04/18 03:40:00 PM,19.092,0.0,,,,,
2064,05/04/18 03:50:00 PM,19.092,0.0,,,,,
2065,05/04/18 04:00:00 PM,19.092,0.0,,,,,
2066,05/04/18 04:10:00 PM,19.187,0.0,,,,,
2067,05/04/18 04:20:00 PM,19.187,0.0,,,,,
2068,05/04/18 04:30:00 PM,19.187,0.0,,,,,
2069,05/04/18 04:40:00 PM,19.187,0.0,,,,,
2070,05/04/18 04:50:00 PM,19.187,0.0,,,,,
2071,05/04/18 05:00:00 PM,19.187,0.0,,,,,
2072,05/04/18 05:10:00 PM,19.187,0.0,,,,,
2073,05/04/18 05:20:00 PM,19.187,0.0,,,,,
2074,05/04/18 05:30:00 PM,19.187,0.0,,,,,
2075,05/04/18 05:40:00 PM,19.187,0.0,,,,,
2076,05/04/18 05:50:00 PM,19.187,0.0,,,,,
2077,05/04/18 06:00:00 PM,19.187,0.0,,,,,
2078,05/04/18 06:10:00 PM,19.187,0.0,,,,,
2079,05/04/18 06:20:00 PM,19.187,0.0,,,,,
2080,05/04/18 06:30:00 PM,19.187,0.0,,,,,
2081,05/04/18 06:40:00 PM,19.187,0.0,,,,,
2082,05/04/18 06:50:00 PM,19.187,0.0,,,,,
2083,05/04/18 07:00:00 PM,19.187,0.0,,,,,
2084,05/04/18 07:10:00 PM,19.187,0.0,,,,,
2085,05/04/18 07:20:00 PM,19.187,0.0,,,,,
2086,05/04/18 07:30:00 PM,19.187,0.0,,,,,
2087,05/04/18 07:40:00 PM,19.187,0.0,,,,,
2088,05/04/18 07:50:00 PM,19.187,0.0,,,,,
2089,05/04/18 08:00:00 PM,19.187,0.0,,,,,
2090,05/04/18 08:10:00 PM,19.187,0.0,,,,,
2091,05/04/18 08:20:00 PM,19.187,0.0,,,,,
2092,05/04/18 08:30:00 PM,19.187,0.0,,,,,
2093,05/04/18 08:40:00 PM,19.187,0.0,,,,,
2094,05/04/18 08:50:00 PM,19.092,0.0,,,,,
2095,05/04/18 09:00:00 PM,19.187,0.0,,,,,
2096,05/04/18 09:10:00 PM,19.092,0.0,,,,,
2097,05/04/18 09:20:00 PM,19.092,0.0,,,,,
2098,05/04/18 09:30:00 PM,19.092,0.0,,,,,
2099,05/04/18 09:40:00 PM,19.092,0.0,,,,,
2100,05/04/18 09:50:00 PM,19.092,0.0,,,,,
2101,05/04/18 10:00:00 PM,19.092,0.0,,,,,
2102,05/04/18 10:10:00 PM,19.092,0.0,,,,,
2103,05/04/18 10:20:00 PM,19.092,0.0,,,,,
2104,05/04/18 10:30:00 PM,19.092,0.0,,,,,
2105,05/04/18 10:40:00 PM,18.996,0.0,,,,,
2106,05/04/18 10:50:00 PM,18.996,0.0,,,,,
2107,05/04/18 11:00:00 PM,18.996,0.0,,,,,
2108,05/04/18 11:10:00 PM,18.996,0.0,,,,,
2109,05/04/18 11:20:00 PM,18.996,0.0,,,,,
2110,05/04/18 11:30:00 PM,18.996,0.0,,,,,
2111,05/04/18 11:40:00 PM,18.996,0.0,,,,,
2112,05/04/18 11:50:00 PM,18.901,0.0,,,,,
2113,05/05/18 12:00:00 AM,18.901,0.0,,,,,
2114,05/05/18 12:10:00 AM,18.901,0.0,,,,,
2115,05/05/18 12:20:00 AM,18.901,0.0,,,,,
2116,05/05/18 12:30:00 AM,18.901,0.0,,,,,
2117,05/05/18 12:40:00 AM,18.901,0.0,,,,,
2118,05/05/18 12:50:00 AM,18.806,0.0,,,,,
2119,05/05/18 01:00:00 AM,18.806,0.0,,,,,
2120,05/05/18 01:10:00 AM,18.806,0.0,,,,,
2121,05/05/18 01:20:00 AM,18.806,0.0,,,,,
2122,05/05/18 01:30:00 AM,18.806,0.0,,,,,
2123,05/05/18 01:40:00 AM,18.806,0.0,,,,,
2124,05/05/18 01:50:00 AM,18.806,0.0,,,,,
2125,05/05/18 02:00:00 AM,18.806,0.0,,,,,
2126,05/05/18 02:10:00 AM,18.806,0.0,,,,,
2127,05/05/18 02:20:00 AM,18.806,0.0,,,,,
2128,05/05/18 02:30:00 AM,18.711,0.0,,,,,
2129,05/05/18 02:40:00 AM,18.711,0.0,,,,,
2130,05/05/18 02:50:00 AM,18.711,0.0,,,,,
2131,05/05/18 03:00:00 AM,18.711,0.0,,,,,
2132,05/05/18 03:10:00 AM,18.711,0.0,,,,,
2133,05/05/18 03:20:00 AM,18.711,0.0,,,,,
2134,05/05/18 03:30:00 AM,18.711,0.0,,,,,
2135,05/05/18 03:40:00 AM,18.616,0.0,,,,,
2136,05/05/18 03:50:00 AM,18.616,0.0,,,,,
2137,05/05/18 04:00:00 AM,18.616,0.0,,,,,
2138,05/05/18 04:10:00 AM,18.616,0.0,,,,,
2139,05/05/18 04:20:00 AM,18.616,0.0,,,,,
2140,05/05/18 04:30:00 AM,18.616,0.0,,,,,
2141,05/05/18 04:40:00 AM,18.521,0.0,,,,,
2142,05/05/18 04:50:00 AM,18.521,0.0,,,,,
2143,05/05/18 05:00:00 AM,18.521,0.0,,,,,
2144,05/05/18 05:10:00 AM,18.521,0.0,,,,,
2145,05/05/18 05:20:00 AM,18.426,0.0,,,,,
2146,05/05/18 05:30:00 AM,18.426,0.0,,,,,
2147,05/05/18 05:40:00 AM,18.426,0.0,,,,,
2148,05/05/18 05:50:00 AM,18.426,0.0,,,,,
2149,05/05/18 06:00:00 AM,18.426,0.0,,,,,
2150,05/05/18 06:10:00 AM,18.331,0.0,,,,,
2151,05/05/18 06:20:00 AM,18.331,0.0,,,,,
2152,05/05/18 06:30:00 AM,18.331,0.0,,,,,
2153,05/05/18 06:40:00 AM,18.331,0.0,,,,,
2154,05/05/18 06:50:00 AM,18.331,0.0,,,,,
2155,05/05/18 07:00:00 AM,18.331,0.0,,,,,
2156,05/05/18 07:10:00 AM,18.331,0.0,,,,,
2157,05/05/18 07:20:00 AM,18.331,0.0,,,,,
2158,05/05/18 07:30:00 AM,18.236,0.0,,,,,
2159,05/05/18 07:40:00 AM,18.236,0.0,,,,,
2160,05/05/18 07:50:00 AM,18.236,0.0,,,,,
2161,05/05/18 08:00:00 AM,18.236,0.0,,,,,
2162,05/05/18 08:10:00 AM,18.236,0.0,,,,,
2163,05/05/18 08:20:00 AM,18.236,0.0,,,,,
2164,05/05/18 08:30:00 AM,18.236,0.0,,,,,
2165,05/05/18 08:40:00 AM,18.236,0.0,,,,,
2166,05/05/18 08:50:00 AM,18.236,0.0,,,,,
2167,05/05/18 09:00:00 AM,18.236,0.0,,,,,
2168,05/05/18 09:10:00 AM,18.236,0.0,,,,,
2169,05/05/18 09:20:00 AM,18.236,0.0,,,,,
2170,05/05/18 09:30:00 AM,18.236,0.0,,,,,
2171,05/05/18 09:40:00 AM,18.236,0.0,,,,,
2172,05/05/18 09:50:00 AM,18.236,0.0,,,,,
2173,05/05/18 10:00:00 AM,18.236,0.0,,,,,
2174,05/05/18 10:10:00 AM,18.236,0.0,,,,,
2175,05/05/18 10:20:00 AM,18.236,0.0,,,,,
2176,05/05/18 10:30:00 AM,18.236,0.0,,,,,
2177,05/05/18 10:40:00 AM,18.711,1216.3,,,,,
2178,05/05/18 10:50:00 AM,18.901,1324.0,,,,,
2179,05/05/18 11:00:00 AM,19.092,1184.0,,,,,
2180,05/05/18 11:10:00 AM,19.187,1205.6,,,,,
2181,05/05/18 11:20:00 AM,19.282,1205.6,,,,,
2182,05/05/18 11:30:00 AM,19.377,1377.8,,,,,
2183,05/05/18 11:40:00 AM,19.567,1463.9,,,,,
2184,05/05/18 11:50:00 AM,19.662,269.1,,,,,
2185,05/05/18 12:00:00 PM,19.662,215.3,,,,,
2186,05/05/18 12:10:00 PM,19.662,193.8,,,,,
2187,05/05/18 12:20:00 PM,19.662,10.8,,,,,
2188,05/05/18 12:30:00 PM,19.662,0.0,,,,,
2189,05/05/18 12:40:00 PM,19.377,0.0,,,,,
2190,05/05/18 12:50:00 PM,19.092,0.0,,,,,
2191,05/05/18 01:00:00 PM,18.806,0.0,,,,,
2192,05/05/18 01:10:00 PM,18.711,0.0,,,,,
2193,05/05/18 01:20:00 PM,18.711,0.0,,,,,
2194,05/05/18 01:30:00 PM,18.901,0.0,,,,,
2195,05/05/18 01:40:00 PM,18.996,0.0,,,,,
2196,05/05/18 01:50:00 PM,19.282,0.0,,,,,
2197,05/05/18 02:00:00 PM,19.377,0.0,,,,,
2198,05/05/18 02:10:00 PM,19.472,0.0,,,,,
2199,05/05/18 02:20:00 PM,19.662,0.0,,,,,
2200,05/05/18 02:30:00 PM,19.758,0.0,,,,,
2201,05/05/18 02:40:00 PM,19.948,0.0,,,,,
2202,05/05/18 02:50:00 PM,19.948,0.0,,,,,
2203,05/05/18 03:00:00 PM,19.853,0.0,,,,,
2204,05/05/18 03:10:00 PM,19.853,0.0,,,,,
2205,05/05/18 03:20:00 PM,19.853,0.0,,,,,
2206,05/05/18 03:30:00 PM,19.948,0.0,,,,,
2207,05/05/18 03:40:00 PM,19.948,0.0,,,,,
2208,05/05/18 03:50:00 PM,20.043,0.0,,,,,
2209,05/05/18 04:00:00 PM,20.043,0.0,,,,,
2210,05/05/18 04:10:00 PM,20.138,0.0,,,,,
2211,05/05/18 04:20:00 PM,20.043,0.0,,,,,
2212,05/05/18 04:30:00 PM,19.948,0.0,,,,,
2213,05/05/18 04:40:00 PM,19.853,0.0,,,,,
2214,05/05/18 04:50:00 PM,19.662,0.0,,,,,
2215,05/05/18 05:00:00 PM,19.472,0.0,,,,,
2216,05/05/18 05:10:00 PM,19.472,0.0,,,,,
2217,05/05/18 05:20:00 PM,19.377,0.0,,,,,
2218,05/05/18 05:30:00 PM,19.377,0.0,,,,,
2219,05/05/18 05:40:00 PM,19.377,0.0,,,,,
2220,05/05/18 05:50:00 PM,19.377,0.0,,,,,
2221,05/05/18 06:00:00 PM,19.377,0.0,,,,,
2222,05/05/18 06:10:00 PM,19.472,0.0,,,,,
2223,05/05/18 06:20:00 PM,19.662,0.0,,,,,
2224,05/05/18 06:30:00 PM,19.758,0.0,,,,,
2225,05/05/18 06:40:00 PM,19.853,0.0,,,,,
2226,05/05/18 06:50:00 PM,19.948,0.0,,,,,
2227,05/05/18 07:00:00 PM,19.853,0.0,,,,,
2228,05/05/18 07:10:00 PM,19.853,0.0,,,,,
2229,05/05/18 07:20:00 PM,19.853,0.0,,,,,
2230,05/05/18 07:30:00 PM,19.948,0.0,,,,,
2231,05/05/18 07:40:00 PM,19.948,0.0,,,,,
2232,05/05/18 07:50:00 PM,19.948,0.0,,,,,
2233,05/05/18 08:00:00 PM,20.043,0.0,,,,,
2234,05/05/18 08:10:00 PM,20.043,0.0,,,,,
2235,05/05/18 08:20:00 PM,20.043,0.0,,,,,
2236,05/05/18 08:30:00 PM,20.043,0.0,,,,,
2237,05/05/18 08:40:00 PM,20.043,0.0,,,,,
2238,05/05/18 08:50:00 PM,20.043,0.0,,,,,
2239,05/05/18 09:00:00 PM,20.043,0.0,,,,,
2240,05/05/18 09:10:00 PM,20.043,0.0,,,,,
2241,05/05/18 09:20:00 PM,20.043,0.0,,,,,
2242,05/05/18 09:30:00 PM,20.043,0.0,,,,,
2243,05/05/18 09:40:00 PM,20.043,0.0,,,,,
2244,05/05/18 09:50:00 PM,20.138,0.0,,,,,
2245,05/05/18 10:00:00 PM,20.138,0.0,,,,,
2246,05/05/18 10:10:00 PM,20.234,0.0,,,,,
2247,05/05/18 10:20:00 PM,20.329,0.0,,,,,
2248,05/05/18 10:30:00 PM,20.424,0.0,,,,,
2249,05/05/18 10:40:00 PM,20.424,0.0,,,,,
2250,05/05/18 10:50:00 PM,20.519,0.0,,,,,
2251,05/05/18 11:00:00 PM,20.615,0.0,,,,,
2252,05/05/18 11:10:00 PM,20.615,0.0,,,,,
2253,05/05/18 11:20:00 PM,20.615,0.0,,,,,
2254,05/05/18 11:30:00 PM,20.615,0.0,,,,,
2255,05/05/18 11:40:00 PM,20.519,0.0,,,,,
2256,05/05/18 11:50:00 PM,20.424,0.0,,,,,
2257,05/06/18 12:00:00 AM,20.329,0.0,,,,,
2258,05/06/18 12:10:00 AM,20.615,0.0,,,,,
2259,05/06/18 12:20:00 AM,21.282,0.0,,,,,
2260,05/06/18 12:30:00 AM,21.664,0.0,,,,,
2261,05/06/18 12:40:00 AM,21.855,0.0,,,,,
2262,05/06/18 12:50:00 AM,21.951,0.0,,,,,
2263,05/06/18 01:00:00 AM,22.046,0.0,,,,,
2264,05/06/18 01:10:00 AM,22.142,0.0,,,,,
2265,05/06/18 01:20:00 AM,22.142,0.0,,,,,
2266,05/06/18 01:30:00 AM,22.142,0.0,,,,,
2267,05/06/18 01:40:00 AM,22.142,0.0,,,,,
2268,05/06/18 01:50:00 AM,22.142,0.0,,,,,
2269,05/06/18 02:00:00 AM,22.142,0.0,,,,,
2270,05/06/18 02:10:00 AM,22.046,0.0,,,,,
2271,05/06/18 02:20:00 AM,22.046,0.0,,,,,
2272,05/06/18 02:30:00 AM,21.951,0.0,,,,,
2273,05/06/18 02:40:00 AM,21.855,0.0,,,,,
2274,05/06/18 02:50:00 AM,21.760,0.0,,,,,
2275,05/06/18 03:00:00 AM,21.664,0.0,,,,,
2276,05/06/18 03:10:00 AM,21.569,0.0,,,,,
2277,05/06/18 03:20:00 AM,21.569,0.0,,,,,
2278,05/06/18 03:30:00 AM,21.473,0.0,,,,,
2279,05/06/18 03:40:00 AM,21.378,0.0,,,,,
2280,05/06/18 03:50:00 AM,21.282,0.0,,,,,
2281,05/06/18 04:00:00 AM,21.091,0.0,,,,,
2282,05/06/18 04:10:00 AM,20.996,0.0,,,,,
2283,05/06/18 04:20:00 AM,20.901,0.0,,,,,
2284,05/06/18 04:30:00 AM,20.805,0.0,,,,,
2285,05/06/18 04:40:00 AM,20.710,0.0,,,,,
2286,05/06/18 04:50:00 AM,20.615,0.0,,,,,
2287,05/06/18 05:00:00 AM,20.519,0.0,,,,,
2288,05/06/18 05:10:00 AM,20.424,0.0,,,,,
2289,05/06/18 05:20:00 AM,20.234,0.0,,,,,
2290,05/06/18 05:30:00 AM,20.138,10.8,,,,,
2291,05/06/18 05:40:00 AM,20.043,21.5,,,,,
2292,05/06/18 05:50:00 AM,19.948,43.1,,,,,
2293,05/06/18 06:00:00 AM,19.853,53.8,,,,,
2294,05/06/18 06:10:00 AM,19.758,64.6,,,,,
2295,05/06/18 06:20:00 AM,19.758,64.6,,,,,
2296,05/06/18 06:30:00 AM,19.662,75.3,,,,,
2297,05/06/18 06:40:00 AM,19.567,118.4,,,,,
2298,05/06/18 06:50:00 AM,19.567,161.5,,,,,
2299,05/06/18 07:00:00 AM,19.567,193.8,,,,,
2300,05/06/18 07:10:00 AM,19.567,236.8,,,,,
2301,05/06/18 07:20:00 AM,19.567,96.9,,,,,
2302,05/06/18 07:30:00 AM,19.662,107.6,,,,,
2303,05/06/18 07:40:00 AM,19.948,150.7,,,,,
2304,05/06/18 07:50:00 AM,20.234,10.8,,,,,
2305,05/06/18 08:00:00 AM,20.519,355.2,,,,,
2306,05/06/18 08:10:00 AM,20.710,333.7,,,,,
2307,05/06/18 08:20:00 AM,20.901,129.2,,,,,
2308,05/06/18 08:30:00 AM,20.996,269.1,,,,,
2309,05/06/18 08:40:00 AM,21.282,430.6,,,,,
2310,05/06/18 08:50:00 AM,21.378,118.4,,,,,
2311,05/06/18 09:00:00 AM,21.378,86.1,,,,,
2312,05/06/18 09:10:00 AM,21.473,839.6,,,,,
2313,05/06/18 09:20:00 AM,21.664,129.2,,,,,
2314,05/06/18 09:30:00 AM,21.855,355.2,,,,,
2315,05/06/18 09:40:00 AM,22.046,96.9,,,,,
2316,05/06/18 09:50:00 AM,22.238,183.0,,,,,
2317,05/06/18 10:00:00 AM,22.429,139.9,,,,,
2318,05/06/18 10:10:00 AM,22.621,107.6,,,,,
2319,05/06/18 10:20:00 AM,22.812,193.8,,,,,
2320,05/06/18 10:30:00 AM,23.004,107.6,,,,,
2321,05/06/18 10:40:00 AM,23.196,183.0,,,,,
2322,05/06/18 10:50:00 AM,23.388,161.5,,,,,
2323,05/06/18 11:00:00 AM,23.581,150.7,,,,,
2324,05/06/18 11:10:00 AM,23.773,366.0,,,,,
2325,05/06/18 11:20:00 AM,23.869,312.2,,,,,
2326,05/06/18 11:30:00 AM,23.966,32.3,,,,,
2327,05/06/18 11:40:00 AM,24.158,86.1,,,,,
2328,05/06/18 11:50:00 AM,24.351,226.0,,,,,
2329,05/06/18 12:00:00 PM,24.448,75.3,,,,,
2330,05/06/18 12:10:00 PM,24.738,21.5,,,,,
2331,05/06/18 12:20:00 PM,24.931,32.3,,,,,
2332,05/06/18 12:30:00 PM,25.222,32.3,,,,,
2333,05/06/18 12:40:00 PM,25.416,21.5,,,,,
2334,05/06/18 12:50:00 PM,25.708,21.5,,,,,
2335,05/06/18 01:00:00 PM,26.000,32.3,,,,,
2336,05/06/18 01:10:00 PM,26.292,21.5,,,,,
2337,05/06/18 01:20:00 PM,26.585,333.7,,,,,
2338,05/06/18 01:30:00 PM,26.781,10.8,,,,,
2339,05/06/18 01:40:00 PM,26.977,10.8,,,,,
2340,05/06/18 01:50:00 PM,27.173,10.8,,,,,
2341,05/06/18 02:00:00 PM,27.468,21.5,,,,,
2342,05/06/18 02:10:00 PM,27.764,10.8,,,,,
2343,05/06/18 02:20:00 PM,27.961,10.8,,,,,
2344,05/06/18 02:30:00 PM,28.258,10.8,,,,,
2345,05/06/18 02:40:00 PM,28.456,10.8,,,,,
2346,05/06/18 02:50:00 PM,28.655,86.1,,,,,
2347,05/06/18 03:00:00 PM,28.853,10.8,,,,,
2348,05/06/18 03:10:00 PM,29.352,10.8,,,,,
2349,05/06/18 03:20:00 PM,29.752,0.0,,,,,
2350,05/06/18 03:30:00 PM,29.853,32.3,,,,,
2351,05/06/18 03:40:00 PM,29.953,32.3,,,,,
2352,05/06/18 03:50:00 PM,30.054,32.3,,,,,
2353,05/06/18 04:00:00 PM,30.255,43.1,,,,,
2354,05/06/18 04:10:00 PM,30.356,43.1,,,,,
2355,05/06/18 04:20:00 PM,30.457,32.3,,,,,
2356,05/06/18 04:30:00 PM,30.659,43.1,,,,,
2357,05/06/18 04:40:00 PM,30.659,32.3,,,,,
2358,05/06/18 04:50:00 PM,30.659,21.5,,,,,
2359,05/06/18 05:00:00 PM,30.659,1313.2,,,,,
2360,05/06/18 05:10:00 PM,30.154,1141.0,,,,,
2361,05/06/18 05:20:00 PM,29.552,10.8,,,,,
2362,05/06/18 05:30:00 PM,29.652,10.8,,,,,
2363,05/06/18 05:40:00 PM,29.752,10.8,,,,,
2364,05/06/18 05:50:00 PM,29.752,10.8,,,,,
2365,05/06/18 06:00:00 PM,29.652,32.3,,,,,
2366,05/06/18 06:10:00 PM,29.652,10.8,,,,,
2367,05/06/18 06:20:00 PM,29.752,32.3,,,,,
2368,05/06/18 06:30:00 PM,29.752,0.0,,,,,
2369,05/06/18 06:40:00 PM,29.752,32.3,,,,,
2370,05/06/18 06:50:00 PM,29.752,43.1,,,,,
2371,05/06/18 07:00:00 PM,29.652,32.3,,,,,
2372,05/06/18 07:10:00 PM,28.655,581.3,,,,,
2373,05/06/18 07:20:00 PM,28.159,21.5,,,,,
2374,05/06/18 07:30:00 PM,28.456,21.5,,,,,
2375,05/06/18 07:40:00 PM,28.555,21.5,,,,,
2376,05/06/18 07:50:00 PM,28.456,21.5,,,,,
2377,05/06/18 08:00:00 PM,28.456,10.8,,,,,
2378,05/06/18 08:10:00 PM,28.456,10.8,,,,,
2379,05/06/18 08:20:00 PM,28.357,0.0,,,,,
2380,05/06/18 08:30:00 PM,28.456,0.0,,,,,
2381,05/06/18 08:40:00 PM,28.655,0.0,,,,,
2382,05/06/18 08:50:00 PM,28.853,0.0,,,,,
2383,05/06/18 09:00:00 PM,28.853,0.0,,,,,
2384,05/06/18 09:10:00 PM,28.853,0.0,,,,,
2385,05/06/18 09:20:00 PM,28.754,0.0,,,,,
2386,05/06/18 09:30:00 PM,28.754,0.0,,,,,
2387,05/06/18 09:40:00 PM,28.555,0.0,,,,,
2388,05/06/18 09:50:00 PM,28.258,0.0,,,,,
2389,05/06/18 10:00:00 PM,27.370,10.8,,,,,
2390,05/06/18 10:10:00 PM,26.585,0.0,,,,,
2391,05/06/18 10:20:00 PM,26.195,0.0,,,,,
2392,05/06/18 10:30:00 PM,25.902,0.0,,,,,
2393,05/06/18 10:40:00 PM,25.708,0.0,,,,,
2394,05/06/18 10:50:00 PM,25.513,0.0,,,,,
2395,05/06/18 11:00:00 PM,25.416,0.0,,,,,
2396,05/06/18 11:10:00 PM,25.222,0.0,,,,,
2397,05/06/18 11:20:00 PM,25.125,0.0,,,,,
2398,05/06/18 11:30:00 PM,25.028,0.0,,,,,
2399,05/06/18 11:40:00 PM,24.835,0.0,,,,,
2400,05/06/18 11:50:00 PM,24.738,0.0,,,,,
2401,05/07/18 12:00:00 AM,24.641,0.0,,,,,
2402,05/07/18 12:10:00 AM,24.545,0.0,,,,,
2403,05/07/18 12:20:00 AM,24.448,0.0,,,,,
2404,05/07/18 12:30:00 AM,24.448,0.0,,,,,
2405,05/07/18 12:40:00 AM,24.351,0.0,,,,,
2406,05/07/18 12:50:00 AM,24.255,0.0,,,,,
2407,05/07/18 01:00:00 AM,24.158,0.0,,,,,
2408,05/07/18 01:10:00 AM,24.158,0.0,,,,,
2409,05/07/18 01:20:00 AM,24.062,0.0,,,,,
2410,05/07/18 01:30:00 AM,23.966,0.0,,,,,
2411,05/07/18 01:40:00 AM,23.966,0.0,,,,,
2412,05/07/18 01:50:00 AM,23.869,0.0,,,,,
2413,05/07/18 02:00:00 AM,23.869,0.0,,,,,
2414,05/07/18 02:10:00 AM,23.773,0.0,,,,,
2415,05/07/18 02:20:00 AM,23.773,0.0,,,,,
2416,05/07/18 02:30:00 AM,23.677,0.0,,,,,
2417,05/07/18 02:40:00 AM,23.581,0.0,,,,,
2418,05/07/18 02:50:00 AM,23.581,0.0,,,,,
2419,05/07/18 03:00:00 AM,23.581,0.0,,,,,
2420,05/07/18 03:10:00 AM,23.484,0.0,,,,,
2421,05/07/18 03:20:00 AM,23.484,0.0,,,,,
2422,05/07/18 03:30:00 AM,23.484,0.0,,,,,
2423,05/07/18 03:40:00 AM,23.388,0.0,,,,,
2424,05/07/18 03:50:00 AM,23.388,0.0,,,,,
2425,05/07/18 04:00:00 AM,23.388,0.0,,,,,
2426,05/07/18 04:10:00 AM,23.292,0.0,,,,,
2427,05/07/18 04:20:00 AM,23.292,0.0,,,,,
2428,05/07/18 04:30:00 AM,23.292,0.0,,,,,
2429,05/07/18 04:40:00 AM,23.196,0.0,,,,,
2430,05/07/18 04:50:00 AM,23.196,0.0,,,,,
2431,05/07/18 05:00:00 AM,23.196,0.0,,,,,
2432,05/07/18 05:10:00 AM,23.196,0.0,,,,,
2433,05/07/18 05:20:00 AM,23.100,0.0,,,,,
2434,05/07/18 05:30:00 AM,23.100,0.0,,,,,
2435,05/07/18 05:40:00 AM,23.100,0.0,,,,,
2436,05/07/18 05:50:00 AM,23.100,0.0,,,,,
2437,05/07/18 06:00:00 AM,23.004,0.0,,,,,
2438,05/07/18 06:10:00 AM,23.004,0.0,,,,,
2439,05/07/18 06:20:00 AM,23.004,0.0,,,,,
2440,05/07/18 06:30:00 AM,23.004,0.0,,,,,
2441,05/07/18 06:40:00 AM,22.908,0.0,,,,,
2442,05/07/18 06:50:00 AM,22.908,0.0,,,,,
2443,05/07/18 07:00:00 AM,22.908,0.0,,,,,
2444,05/07/18 07:10:00 AM,22.908,0.0,,,,,
2445,05/07/18 07:20:00 AM,22.908,0.0,,,,,
2446,05/07/18 07:30:00 AM,22.908,0.0,,,,,
2447,05/07/18 07:40:00 AM,22.812,0.0,,,,,
2448,05/07/18 07:50:00 AM,22.812,0.0,,,,,
2449,05/07/18 08:00:00 AM,22.812,0.0,,,,,
2450,05/07/18 08:10:00 AM,22.812,0.0,,,,,
2451,05/07/18 08:20:00 AM,22.812,0.0,,,,,
2452,05/07/18 08:30:00 AM,22.812,0.0,,,,,
2453,05/07/18 08:40:00 AM,22.812,0.0,,,,,
2454,05/07/18 08:50:00 AM,22.812,0.0,,,,,
